PROV_,DEPTO_,COD_2010,codprov,coddepto,circuito,IN1,NAM
38,063,380630201,10,005,00045,38063,San Pedro
38,063,380630202,10,005,00046,38063,San Pedro
38,063,380630203,10,005,00046,38063,San Pedro
38,063,380630204,10,005,00046,38063,San Pedro
38,063,380630205,10,005,00046,38063,San Pedro
38,063,380630206,10,005,00045,38063,San Pedro
38,063,380630207,10,005,00045,38063,San Pedro
38,063,380630208,10,005,00045,38063,San Pedro
38,063,380630209,10,005,00045,38063,San Pedro
38,063,380630301,10,005,0042B,38063,San Pedro
38,063,380630302,10,005,0042A,38063,San Pedro
38,063,380630303,10,005,0042A,38063,San Pedro
38,063,380630401,10,005,00036,38063,San Pedro
38,063,380630402,10,005,00036,38063,San Pedro
38,063,380630403,10,005,00036,38063,San Pedro
38,063,380630404,10,005,00036,38063,San Pedro
38,063,380630405,10,005,00036,38063,San Pedro
38,063,380630406,10,005,00036,38063,San Pedro
38,063,380630407,10,005,00036,38063,San Pedro
38,063,380630408,10,005,00036,38063,San Pedro
38,063,380630409,10,005,00036,38063,San Pedro
38,063,380630410,10,005,00036,38063,San Pedro
38,063,380630411,10,005,00036,38063,San Pedro
38,063,380630412,10,005,00036,38063,San Pedro
38,063,380630413,10,005,00036,38063,San Pedro
38,063,380630414,10,005,00036,38063,San Pedro
38,063,380630415,10,005,00036,38063,San Pedro
38,063,380630416,10,005,00036,38063,San Pedro
38,063,380630417,10,005,00036,38063,San Pedro
38,063,380630418,10,005,00036,38063,San Pedro
38,063,380630419,10,005,00036,38063,San Pedro
38,063,380630420,10,005,00036,38063,San Pedro
38,063,380630421,10,005,00036,38063,San Pedro
38,063,380630501,10,005,00036,38063,San Pedro
38,063,380630502,10,005,00036,38063,San Pedro
38,063,380630503,10,005,00036,38063,San Pedro
38,063,380630504,10,005,00036,38063,San Pedro
38,063,380630505,10,005,00036,38063,San Pedro
38,063,380630506,10,005,00036,38063,San Pedro
38,063,380630507,10,005,00036,38063,San Pedro
38,063,380630508,10,005,00036,38063,San Pedro
38,063,380630509,10,005,00036,38063,San Pedro
38,063,380630510,10,005,00036,38063,San Pedro
38,063,380630511,10,005,00036,38063,San Pedro
38,063,380630512,10,005,00036,38063,San Pedro
38,063,380630513,10,005,00036,38063,San Pedro
38,063,380630514,10,005,00036,38063,San Pedro
38,063,380630515,10,005,00036,38063,San Pedro
38,063,380630516,10,005,00036,38063,San Pedro
38,063,380630517,10,005,00036,38063,San Pedro
38,063,380630518,10,005,00036,38063,San Pedro
38,063,380630519,10,005,00036,38063,San Pedro
38,063,380630520,10,005,00036,38063,San Pedro
38,063,380630601,10,005,00036,38063,San Pedro
38,063,380630602,10,005,00036,38063,San Pedro
38,063,380630603,10,005,00036,38063,San Pedro
38,063,380630604,10,005,00036,38063,San Pedro
38,063,380630605,10,005,00036,38063,San Pedro
38,063,380630606,10,005,00036,38063,San Pedro
38,063,380630607,10,005,00036,38063,San Pedro
38,063,380630608,10,005,00036,38063,San Pedro
38,063,380630609,10,005,00036,38063,San Pedro
38,063,380630610,10,005,00036,38063,San Pedro
38,063,380630611,10,005,00036,38063,San Pedro
38,063,380630612,10,005,00036,38063,San Pedro
38,063,380630613,10,005,00036,38063,San Pedro
38,063,380630614,10,005,00036,38063,San Pedro
38,063,380630615,10,005,00036,38063,San Pedro
38,063,380630616,10,005,00036,38063,San Pedro
38,063,380630617,10,005,00036,38063,San Pedro
38,063,380630618,10,005,00036,38063,San Pedro
38,042,380420101,10,002,00024,38042,Palpalá
38,042,380420102,10,002,00024,38042,Palpalá
38,042,380420103,10,002,00023,38042,Palpalá
38,042,380420104,10,002,00023,38042,Palpalá
38,042,380420105,10,002,00024,38042,Palpalá
38,042,380420201,10,002,00022,38042,Palpalá
38,042,380420202,10,002,00022,38042,Palpalá
38,042,380420203,10,002,00022,38042,Palpalá
38,042,380420204,10,002,00022,38042,Palpalá
38,042,380420205,10,002,00022,38042,Palpalá
38,042,380420206,10,002,00022,38042,Palpalá
38,042,380420207,10,002,00022,38042,Palpalá
38,042,380420208,10,002,00022,38042,Palpalá
38,042,380420301,10,002,00022,38042,Palpalá
38,042,380420302,10,002,00022,38042,Palpalá
38,042,380420401,10,002,00022,38042,Palpalá
38,042,380420402,10,002,00022,38042,Palpalá
38,042,380420403,10,002,00022,38042,Palpalá
38,042,380420404,10,002,00022,38042,Palpalá
38,042,380420405,10,002,00022,38042,Palpalá
38,042,380420406,10,002,00022,38042,Palpalá
38,042,380420407,10,002,00022,38042,Palpalá
38,042,380420408,10,002,00022,38042,Palpalá
38,042,380420409,10,002,00022,38042,Palpalá
38,042,380420410,10,002,00022,38042,Palpalá
38,042,380420411,10,002,00022,38042,Palpalá
38,042,380420412,10,002,00022,38042,Palpalá
38,042,380420413,10,002,00022,38042,Palpalá
38,042,380420414,10,002,00022,38042,Palpalá
38,042,380420501,10,002,00022,38042,Palpalá
38,042,380420502,10,002,00022,38042,Palpalá
38,042,380420503,10,002,00022,38042,Palpalá
38,042,380420504,10,002,00022,38042,Palpalá
38,042,380420505,10,002,00022,38042,Palpalá
38,042,380420506,10,002,00022,38042,Palpalá
38,042,380420507,10,002,00022,38042,Palpalá
38,042,380420508,10,002,00022,38042,Palpalá
38,042,380420509,10,002,00022,38042,Palpalá
38,042,380420510,10,002,00022,38042,Palpalá
38,042,380420511,10,002,00022,38042,Palpalá
38,042,380420512,10,002,00022,38042,Palpalá
38,042,380420513,10,002,00022,38042,Palpalá
38,042,380420601,10,002,00022,38042,Palpalá
38,042,380420602,10,002,00022,38042,Palpalá
38,042,380420603,10,002,00022,38042,Palpalá
38,042,380420604,10,002,00022,38042,Palpalá
38,042,380420605,10,002,00022,38042,Palpalá
38,042,380420606,10,002,00022,38042,Palpalá
38,042,380420607,10,002,00022,38042,Palpalá
38,042,380420608,10,002,00022,38042,Palpalá
38,042,380420609,10,002,00022,38042,Palpalá
38,042,380420610,10,002,00022,38042,Palpalá
38,042,380420611,10,002,00022,38042,Palpalá
38,042,380420612,10,002,00022,38042,Palpalá
38,042,380420613,10,002,00022,38042,Palpalá
38,056,380560101,10,003,00027,38056,San Antonio
38,056,380560102,10,003,00027,38056,San Antonio
38,056,380560103,10,003,00027,38056,San Antonio
38,056,380560104,10,003,0025A,38056,San Antonio
38,056,380560105,10,003,0025A,38056,San Antonio
38,056,380560201,10,003,0025B,38056,San Antonio
38,056,380560202,10,003,0025B,38056,San Antonio
38,056,380560203,10,003,0025B,38056,San Antonio
38,056,380560204,10,003,0025B,38056,San Antonio
38,056,380560301,10,003,00026,38056,San Antonio
38,056,380560302,10,003,00026,38056,San Antonio
38,056,380560303,10,003,00026,38056,San Antonio
38,056,380560304,10,003,00026,38056,San Antonio
38,014,380140101,10,004,00030,38014,El Carmen
38,014,380140102,10,004,00031,38014,El Carmen
38,014,380140103,10,004,00031,38014,El Carmen
38,014,380140104,10,004,00031,38014,El Carmen
38,014,380140105,10,004,00030,38014,El Carmen
38,014,380140106,10,004,00030,38014,El Carmen
38,014,380140107,10,004,00030,38014,El Carmen
38,014,380140108,10,004,00030,38014,El Carmen
38,014,380140109,10,004,00031,38014,El Carmen
38,014,380140115,10,004,00031,38014,El Carmen
38,014,380140116,10,004,00031,38014,El Carmen
38,014,380140117,10,004,0033B,38014,El Carmen
38,014,380140201,10,004,0033A,38014,El Carmen
38,014,380140202,10,004,00035,38014,El Carmen
38,014,380140203,10,004,00035,38014,El Carmen
38,014,380140204,10,004,00034,38014,El Carmen
38,014,380140205,10,004,0033A,38014,El Carmen
38,014,380140206,10,004,00034,38014,El Carmen
38,014,380140301,10,004,00032,38014,El Carmen
38,014,380140302,10,004,00034,38014,El Carmen
38,014,380140303,10,004,00034,38014,El Carmen
38,014,380140304,10,004,00034,38014,El Carmen
38,014,380140305,10,004,00034,38014,El Carmen
38,014,380140401,10,004,00032,38014,El Carmen
38,014,380140402,10,004,00030,38014,El Carmen
38,014,380140403,10,004,00030,38014,El Carmen
38,014,380140404,10,004,00032,38014,El Carmen
38,014,380140405,10,004,00032,38014,El Carmen
38,014,380140406,10,004,00032,38014,El Carmen
38,014,380140407,10,004,00032,38014,El Carmen
38,014,380140408,10,004,00032,38014,El Carmen
38,014,380140409,10,004,00032,38014,El Carmen
38,014,380140410,10,004,00032,38014,El Carmen
38,014,380140411,10,004,00032,38014,El Carmen
38,014,380140412,10,004,00032,38014,El Carmen
38,014,380140413,10,004,00032,38014,El Carmen
38,014,380140414,10,004,00032,38014,El Carmen
38,014,380140501,10,004,00028,38014,El Carmen
38,014,380140502,10,004,00028,38014,El Carmen
38,014,380140503,10,004,00028,38014,El Carmen
38,014,380140504,10,004,00029,38014,El Carmen
38,014,380140505,10,004,00029,38014,El Carmen
38,014,380140506,10,004,00028,38014,El Carmen
38,014,380140507,10,004,00028,38014,El Carmen
38,014,380140508,10,004,00028,38014,El Carmen
38,014,380140509,10,004,00028,38014,El Carmen
38,014,380140510,10,004,00028,38014,El Carmen
38,014,380140511,10,004,00028,38014,El Carmen
38,014,380140512,10,004,00028,38014,El Carmen
38,014,380140513,10,004,00028,38014,El Carmen
38,014,380140514,10,004,00028,38014,El Carmen
38,014,380140515,10,004,00028,38014,El Carmen
38,014,380140516,10,004,00028,38014,El Carmen
38,014,380140517,10,004,00028,38014,El Carmen
38,014,380140601,10,004,00030,38014,El Carmen
38,014,380140602,10,004,00031,38014,El Carmen
38,014,380140603,10,004,00031,38014,El Carmen
38,014,380140604,10,004,00031,38014,El Carmen
38,014,380140605,10,004,00031,38014,El Carmen
38,014,380140606,10,004,00031,38014,El Carmen
38,014,380140607,10,004,00031,38014,El Carmen
38,014,380140608,10,004,00031,38014,El Carmen
38,014,380140609,10,004,00031,38014,El Carmen
38,014,380140610,10,004,00031,38014,El Carmen
38,014,380140611,10,004,00031,38014,El Carmen
38,014,380140612,10,004,00031,38014,El Carmen
38,014,380140613,10,004,00031,38014,El Carmen
38,014,380140614,10,004,00031,38014,El Carmen
38,014,380140615,10,004,00031,38014,El Carmen
38,014,380140616,10,004,00031,38014,El Carmen
38,014,380140617,10,004,00031,38014,El Carmen
38,014,380140618,10,004,00031,38014,El Carmen
38,014,380140619,10,004,00031,38014,El Carmen
38,014,380140701,10,004,00030,38014,El Carmen
38,014,380140702,10,004,00030,38014,El Carmen
38,014,380140703,10,004,00031,38014,El Carmen
38,014,380140704,10,004,00031,38014,El Carmen
38,014,380140705,10,004,00031,38014,El Carmen
38,014,380140706,10,004,00031,38014,El Carmen
38,014,380140707,10,004,00031,38014,El Carmen
38,014,380140708,10,004,00031,38014,El Carmen
38,014,380140709,10,004,00031,38014,El Carmen
38,014,380140710,10,004,00031,38014,El Carmen
38,014,380140711,10,004,00031,38014,El Carmen
38,014,380140712,10,004,00031,38014,El Carmen
38,014,380140713,10,004,00031,38014,El Carmen
38,014,380140714,10,004,00031,38014,El Carmen
38,014,380140715,10,004,00031,38014,El Carmen
38,014,380140716,10,004,00031,38014,El Carmen
38,014,380140717,10,004,00030,38014,El Carmen
38,014,380140718,10,004,00031,38014,El Carmen
42,126,421260101,11,018,00075,42126,Rancul
42,126,421260102,11,018,00075,42126,Rancul
42,126,421260103,11,018,00075,42126,Rancul
42,126,421260104,11,018,00070,42126,Rancul
42,126,421260105,11,018,00070,42126,Rancul
42,126,421260106,11,018,00075,42126,Rancul
42,126,421260107,11,018,00075,42126,Rancul
42,126,421260108,11,018,00075,42126,Rancul
42,126,421260109,11,018,00075,42126,Rancul
42,126,421260110,11,018,00070,42126,Rancul
42,126,421260111,11,018,00075,42126,Rancul
42,126,421260112,11,018,00075,42126,Rancul
42,126,421260201,11,018,00072,42126,Rancul
42,126,421260202,11,018,00072,42126,Rancul
42,126,421260203,11,018,00074,42126,Rancul
42,126,421260204,11,018,00074,42126,Rancul
42,126,421260205,11,018,00072,42126,Rancul
42,126,421260206,11,018,00072,42126,Rancul
42,126,421260207,11,018,00072,42126,Rancul
42,126,421260208,11,018,00072,42126,Rancul
42,126,421260301,11,018,00072,42126,Rancul
42,126,421260302,11,018,00069,42126,Rancul
42,126,421260303,11,018,00069,42126,Rancul
42,126,421260304,11,018,00069,42126,Rancul
42,126,421260401,11,018,00071,42126,Rancul
42,126,421260402,11,018,00071,42126,Rancul
42,126,421260403,11,018,00071,42126,Rancul
42,126,421260404,11,018,00071,42126,Rancul
42,126,421260405,11,018,00071,42126,Rancul
42,126,421260406,11,018,00071,42126,Rancul
42,126,421260407,11,018,00071,42126,Rancul
42,126,421260501,11,018,00069,42126,Rancul
42,126,421260502,11,018,00073,42126,Rancul
42,126,421260503,11,018,00073,42126,Rancul
42,126,421260504,11,018,00069,42126,Rancul
42,126,421260505,11,018,00069,42126,Rancul
42,126,421260506,11,018,00069,42126,Rancul
42,126,421260507,11,018,00069,42126,Rancul
42,126,421260508,11,018,00069,42126,Rancul
42,126,421260509,11,018,00069,42126,Rancul
42,126,421260510,11,018,00069,42126,Rancul
42,126,421260511,11,018,00069,42126,Rancul
42,133,421330101,11,019,00078,42133,Realicó
42,133,421330102,11,019,00078,42133,Realicó
42,133,421330103,11,019,00081,42133,Realicó
42,133,421330201,11,019,00082,42133,Realicó
42,133,421330202,11,019,00082,42133,Realicó
42,133,421330203,11,019,00082,42133,Realicó
42,133,421330204,11,019,00082,42133,Realicó
42,133,421330205,11,019,00082,42133,Realicó
42,133,421330206,11,019,00078,42133,Realicó
42,133,421330207,11,019,00082,42133,Realicó
42,133,421330208,11,019,00082,42133,Realicó
42,133,421330209,11,019,00082,42133,Realicó
42,133,421330210,11,019,00078,42133,Realicó
42,133,421330211,11,019,00082,42133,Realicó
42,133,421330212,11,019,00082,42133,Realicó
42,133,421330213,11,019,00082,42133,Realicó
42,133,421330214,11,019,00082,42133,Realicó
42,133,421330215,11,019,00082,42133,Realicó
42,133,421330216,11,019,00082,42133,Realicó
42,133,421330301,11,019,00076,42133,Realicó
42,133,421330302,11,019,00076,42133,Realicó
42,133,421330401,11,019,00080,42133,Realicó
42,133,421330402,11,019,00076,42133,Realicó
42,133,421330403,11,019,00080,42133,Realicó
42,133,421330501,11,019,00081,42133,Realicó
42,133,421330502,11,019,00081,42133,Realicó
42,133,421330503,11,019,00081,42133,Realicó
42,133,421330504,11,019,00081,42133,Realicó
42,133,421330505,11,019,00081,42133,Realicó
42,133,421330506,11,019,00081,42133,Realicó
42,133,421330507,11,019,00081,42133,Realicó
42,133,421330508,11,019,00081,42133,Realicó
42,133,421330509,11,019,00081,42133,Realicó
42,133,421330510,11,019,00081,42133,Realicó
42,133,421330601,11,019,00080,42133,Realicó
42,133,421330602,11,019,00080,42133,Realicó
42,133,421330603,11,019,00080,42133,Realicó
42,133,421330604,11,019,00080,42133,Realicó
42,133,421330605,11,019,00079,42133,Realicó
42,133,421330701,11,019,00077,42133,Realicó
42,133,421330702,11,019,00077,42133,Realicó
42,133,421330703,11,019,00077,42133,Realicó
42,133,421330704,11,019,00077,42133,Realicó
42,133,421330705,11,019,00077,42133,Realicó
42,133,421330706,11,019,00077,42133,Realicó
42,133,421330707,11,019,00077,42133,Realicó
42,056,420560101,11,006,00021,42056,Chapaleufú
42,056,420560102,11,006,00021,42056,Chapaleufú
42,056,420560201,11,006,0019A,42056,Chapaleufú
42,056,420560202,11,006,0019A,42056,Chapaleufú
42,056,420560301,11,006,00019,42056,Chapaleufú
42,056,420560302,11,006,00019,42056,Chapaleufú
42,056,420560303,11,006,00019,42056,Chapaleufú
42,056,420560304,11,006,00019,42056,Chapaleufú
42,056,420560401,11,006,00020,42056,Chapaleufú
42,056,420560402,11,006,00020,42056,Chapaleufú
42,056,420560501,11,006,00022,42056,Chapaleufú
42,056,420560502,11,006,00022,42056,Chapaleufú
42,056,420560503,11,006,00022,42056,Chapaleufú
42,056,420560504,11,006,00022,42056,Chapaleufú
42,056,420560505,11,006,00022,42056,Chapaleufú
42,056,420560506,11,006,00022,42056,Chapaleufú
42,056,420560507,11,006,00022,42056,Chapaleufú
42,056,420560508,11,006,00022,42056,Chapaleufú
42,056,420560509,11,006,00022,42056,Chapaleufú
42,056,420560510,11,006,00022,42056,Chapaleufú
42,056,420560511,11,006,00022,42056,Chapaleufú
42,056,420560512,11,006,00022,42056,Chapaleufú
42,056,420560513,11,006,00022,42056,Chapaleufú
42,056,420560514,11,006,00022,42056,Chapaleufú
42,056,420560515,11,006,00022,42056,Chapaleufú
42,056,420560516,11,006,00022,42056,Chapaleufú
42,056,420560517,11,006,00022,42056,Chapaleufú
42,056,420560601,11,006,00023,42056,Chapaleufú
42,056,420560602,11,006,00023,42056,Chapaleufú
42,147,421470101,11,021,00087,42147,Trenel
42,147,421470102,11,021,00087,42147,Trenel
42,147,421470103,11,021,00087,42147,Trenel
42,147,421470104,11,021,00087,42147,Trenel
42,147,421470105,11,021,00087,42147,Trenel
42,147,421470106,11,021,00087,42147,Trenel
42,147,421470107,11,021,00087,42147,Trenel
42,147,421470108,11,021,00087,42147,Trenel
42,147,421470109,11,021,00087,42147,Trenel
42,147,421470201,11,021,00089,42147,Trenel
42,147,421470202,11,021,00089,42147,Trenel
42,147,421470203,11,021,00087,42147,Trenel
42,147,421470204,11,021,00089,42147,Trenel
42,147,421470205,11,021,00089,42147,Trenel
42,147,421470206,11,021,00089,42147,Trenel
42,147,421470207,11,021,00089,42147,Trenel
42,147,421470208,11,021,00089,42147,Trenel
42,147,421470209,11,021,00089,42147,Trenel
42,147,421470210,11,021,00089,42147,Trenel
42,147,421470211,11,021,00088,42147,Trenel
42,147,421470212,11,021,00089,42147,Trenel
42,147,421470213,11,021,00089,42147,Trenel
42,147,421470214,11,021,00089,42147,Trenel
42,147,421470215,11,021,00089,42147,Trenel
42,147,421470216,11,021,00089,42147,Trenel
42,147,421470301,11,021,00088,42147,Trenel
42,147,421470302,11,021,00088,42147,Trenel
42,105,421050101,11,015,00059,42105,Maracó
42,105,421050102,11,015,00059,42105,Maracó
42,105,421050103,11,015,00059,42105,Maracó
42,105,421050201,11,015,00060,42105,Maracó
42,105,421050202,11,015,00057,42105,Maracó
42,105,421050203,11,015,00060,42105,Maracó
42,105,421050204,11,015,00059,42105,Maracó
42,105,421050205,11,015,00057,42105,Maracó
42,105,421050206,11,015,00057,42105,Maracó
42,105,421050207,11,015,00057,42105,Maracó
42,105,421050301,11,015,00057,42105,Maracó
42,105,421050302,11,015,00057,42105,Maracó
42,105,421050303,11,015,00057,42105,Maracó
42,105,421050304,11,015,00057,42105,Maracó
42,105,421050305,11,015,00057,42105,Maracó
42,105,421050306,11,015,00057,42105,Maracó
42,105,421050307,11,015,00057,42105,Maracó
42,105,421050308,11,015,00057,42105,Maracó
42,105,421050309,11,015,00057,42105,Maracó
42,105,421050310,11,015,00057,42105,Maracó
42,105,421050311,11,015,00057,42105,Maracó
42,105,421050312,11,015,00057,42105,Maracó
42,105,421050313,11,015,00057,42105,Maracó
42,105,421050314,11,015,00057,42105,Maracó
42,105,421050401,11,015,00057,42105,Maracó
42,105,421050402,11,015,00057,42105,Maracó
42,105,421050403,11,015,00057,42105,Maracó
42,105,421050404,11,015,00057,42105,Maracó
42,105,421050405,11,015,00057,42105,Maracó
42,105,421050406,11,015,00057,42105,Maracó
42,105,421050407,11,015,00057,42105,Maracó
42,105,421050408,11,015,00057,42105,Maracó
42,105,421050409,11,015,00057,42105,Maracó
42,105,421050410,11,015,00057,42105,Maracó
42,105,421050411,11,015,00057,42105,Maracó
42,105,421050412,11,015,00057,42105,Maracó
42,105,421050413,11,015,00057,42105,Maracó
42,105,421050414,11,015,00057,42105,Maracó
42,105,421050415,11,015,00057,42105,Maracó
42,105,421050416,11,015,00057,42105,Maracó
42,105,421050417,11,015,00057,42105,Maracó
42,105,421050418,11,015,00057,42105,Maracó
42,105,421050419,11,015,00057,42105,Maracó
42,105,421050501,11,015,00056,42105,Maracó
42,105,421050502,11,015,00056,42105,Maracó
42,105,421050503,11,015,00056,42105,Maracó
42,105,421050504,11,015,00056,42105,Maracó
42,105,421050601,11,015,00055,42105,Maracó
42,105,421050602,11,015,00055,42105,Maracó
42,105,421050701,11,015,00057,42105,Maracó
42,105,421050702,11,015,00057,42105,Maracó
42,105,421050703,11,015,00057,42105,Maracó
42,105,421050704,11,015,00057,42105,Maracó
42,105,421050705,11,015,00057,42105,Maracó
42,105,421050706,11,015,00057,42105,Maracó
42,105,421050707,11,015,00057,42105,Maracó
42,105,421050708,11,015,00057,42105,Maracó
42,105,421050709,11,015,00057,42105,Maracó
42,105,421050710,11,015,00057,42105,Maracó
42,105,421050711,11,015,00057,42105,Maracó
42,105,421050712,11,015,00057,42105,Maracó
42,105,421050713,11,015,00057,42105,Maracó
42,105,421050714,11,015,00057,42105,Maracó
42,105,421050715,11,015,00057,42105,Maracó
42,105,421050716,11,015,00057,42105,Maracó
42,105,421050717,11,015,00057,42105,Maracó
42,105,421050718,11,015,00057,42105,Maracó
42,105,421050801,11,015,00057,42105,Maracó
42,105,421050802,11,015,00057,42105,Maracó
42,105,421050803,11,015,00057,42105,Maracó
42,105,421050804,11,015,00057,42105,Maracó
42,105,421050805,11,015,00057,42105,Maracó
42,105,421050806,11,015,00057,42105,Maracó
42,105,421050807,11,015,00057,42105,Maracó
42,105,421050808,11,015,00057,42105,Maracó
42,105,421050901,11,015,00057,42105,Maracó
42,105,421050902,11,015,00057,42105,Maracó
42,105,421050903,11,015,00057,42105,Maracó
42,105,421050904,11,015,00057,42105,Maracó
42,105,421050905,11,015,00057,42105,Maracó
42,105,421050906,11,015,00057,42105,Maracó
42,105,421051001,11,015,00057,42105,Maracó
42,105,421051002,11,015,00057,42105,Maracó
42,105,421051003,11,015,00057,42105,Maracó
42,105,421051004,11,015,00057,42105,Maracó
42,105,421051005,11,015,00057,42105,Maracó
42,105,421051006,11,015,00057,42105,Maracó
42,105,421051007,11,015,00057,42105,Maracó
42,105,421051008,11,015,00057,42105,Maracó
42,105,421051009,11,015,00057,42105,Maracó
42,105,421051010,11,015,00057,42105,Maracó
42,105,421051011,11,015,00057,42105,Maracó
42,105,421051012,11,015,00057,42105,Maracó
42,035,420350101,11,008,00030,42035,Conhelo
42,035,420350102,11,008,00030,42035,Conhelo
42,035,420350103,11,008,00030,42035,Conhelo
42,035,420350104,11,008,00030,42035,Conhelo
42,035,420350105,11,008,00030,42035,Conhelo
42,035,420350106,11,008,00030,42035,Conhelo
42,035,420350201,11,008,00026,42035,Conhelo
42,035,420350202,11,008,00026,42035,Conhelo
42,035,420350301,11,008,00027,42035,Conhelo
42,035,420350302,11,008,00027,42035,Conhelo
42,035,420350303,11,008,00029,42035,Conhelo
42,035,420350304,11,008,00027,42035,Conhelo
42,035,420350305,11,008,00027,42035,Conhelo
42,035,420350306,11,008,00027,42035,Conhelo
42,035,420350307,11,008,00027,42035,Conhelo
42,035,420350308,11,008,00027,42035,Conhelo
42,035,420350309,11,008,00027,42035,Conhelo
42,035,420350310,11,008,00027,42035,Conhelo
42,035,420350401,11,008,00027,42035,Conhelo
42,035,420350402,11,008,00027,42035,Conhelo
42,035,420350403,11,008,00027,42035,Conhelo
42,035,420350404,11,008,00027,42035,Conhelo
42,035,420350405,11,008,00027,42035,Conhelo
42,035,420350406,11,008,00027,42035,Conhelo
42,035,420350407,11,008,00027,42035,Conhelo
42,035,420350408,11,008,00027,42035,Conhelo
42,035,420350409,11,008,00027,42035,Conhelo
42,035,420350410,11,008,00027,42035,Conhelo
42,035,420350411,11,008,00027,42035,Conhelo
42,035,420350412,11,008,00027,42035,Conhelo
42,035,420350413,11,008,00027,42035,Conhelo
42,035,420350501,11,008,00029,42035,Conhelo
42,035,420350502,11,008,00029,42035,Conhelo
42,035,420350503,11,008,00029,42035,Conhelo
42,035,420350504,11,008,00029,42035,Conhelo
42,035,420350505,11,008,00029,42035,Conhelo
42,035,420350601,11,008,00031,42035,Conhelo
42,035,420350602,11,008,00031,42035,Conhelo
42,035,420350603,11,008,00031,42035,Conhelo
42,035,420350604,11,008,00031,42035,Conhelo
42,035,420350605,11,008,00026,42035,Conhelo
42,035,420350606,11,008,00031,42035,Conhelo
42,035,420350607,11,008,00031,42035,Conhelo
42,035,420350608,11,008,00031,42035,Conhelo
42,035,420350609,11,008,00031,42035,Conhelo
42,035,420350610,11,008,00031,42035,Conhelo
42,035,420350701,11,008,00028,42035,Conhelo
42,035,420350702,11,008,00028,42035,Conhelo
42,035,420350703,11,008,00028,42035,Conhelo
42,035,420350704,11,008,00028,42035,Conhelo
42,035,420350705,11,008,00028,42035,Conhelo
42,119,421190101,11,017,00068,42119,Quemú Quemú
42,119,421190102,11,017,00068,42119,Quemú Quemú
42,119,421190103,11,017,00068,42119,Quemú Quemú
42,119,421190104,11,017,00068,42119,Quemú Quemú
42,119,421190201,11,017,00065,42119,Quemú Quemú
42,119,421190202,11,017,00065,42119,Quemú Quemú
42,119,421190203,11,017,00065,42119,Quemú Quemú
42,119,421190204,11,017,00065,42119,Quemú Quemú
42,119,421190205,11,017,00068,42119,Quemú Quemú
42,119,421190206,11,017,00065,42119,Quemú Quemú
42,119,421190207,11,017,00065,42119,Quemú Quemú
42,119,421190208,11,017,00065,42119,Quemú Quemú
42,119,421190209,11,017,00065,42119,Quemú Quemú
42,119,421190210,11,017,00064,42119,Quemú Quemú
42,119,421190211,11,017,00065,42119,Quemú Quemú
42,119,421190212,11,017,00065,42119,Quemú Quemú
42,119,421190304,11,017,00068,42119,Quemú Quemú
42,119,421190305,11,017,00068,42119,Quemú Quemú
42,119,421190306,11,017,00064,42119,Quemú Quemú
42,119,421190308,11,017,00064,42119,Quemú Quemú
42,119,421190310,11,017,00066,42119,Quemú Quemú
42,119,421190401,11,017,00064,42119,Quemú Quemú
42,119,421190402,11,017,00066,42119,Quemú Quemú
42,119,421190403,11,017,00064,42119,Quemú Quemú
42,119,421190404,11,017,00064,42119,Quemú Quemú
42,119,421190405,11,017,00066,42119,Quemú Quemú
42,098,420980101,11,012,00048,42098,Loventué
42,098,420980102,11,012,00048,42098,Loventué
42,098,420980103,11,012,00048,42098,Loventué
42,098,420980104,11,012,00048,42098,Loventué
42,098,420980105,11,012,00048,42098,Loventué
42,098,420980106,11,012,00048,42098,Loventué
42,098,420980107,11,012,00048,42098,Loventué
42,098,420980108,11,012,00048,42098,Loventué
42,098,420980109,11,012,00048,42098,Loventué
42,098,420980110,11,012,00048,42098,Loventué
42,098,420980111,11,012,00048,42098,Loventué
42,098,420980112,11,012,00046,42098,Loventué
42,098,420980113,11,012,00047,42098,Loventué
42,098,420980114,11,012,00046,42098,Loventué
42,098,420980201,11,012,00046,42098,Loventué
42,098,420980202,11,012,00046,42098,Loventué
42,098,420980301,11,012,00047,42098,Loventué
42,098,420980302,11,012,00047,42098,Loventué
42,098,420980303,11,012,00047,42098,Loventué
42,098,420980401,11,012,00043,42098,Loventué
42,098,420980402,11,012,00043,42098,Loventué
42,049,420490101,11,005,00018,42049,Chalileo
42,049,420490102,11,005,00018,42049,Chalileo
42,049,420490103,11,005,00018,42049,Chalileo
42,049,420490104,11,005,00017,42049,Chalileo
42,049,420490105,11,005,00017,42049,Chalileo
42,049,420490106,11,005,00017,42049,Chalileo
42,049,420490107,11,005,00018,42049,Chalileo
42,049,420490108,11,005,00018,42049,Chalileo
42,063,420630101,11,007,00024,42063,Chical Co
42,063,420630102,11,007,00025,42063,Chical Co
42,063,420630103,11,007,00024,42063,Chical Co
42,063,420630104,11,007,00024,42063,Chical Co
42,063,420630105,11,007,00024,42063,Chical Co
42,063,420630106,11,007,00024,42063,Chical Co
42,063,420630107,11,007,00024,42063,Chical Co
42,140,421400101,11,020,00083,42140,Toay
42,140,421400102,11,020,00083,42140,Toay
42,140,421400103,11,020,00083,42140,Toay
42,140,421400104,11,020,00083,42140,Toay
42,140,421400201,11,020,00086,42140,Toay
