,PROV_,DEPTO_,FRACC_,COD_2010,IN1,NAM
12860,06,056,08,060560815,06056,Bahía Blanca
12861,06,056,22,060562208,06056,Bahía Blanca
12862,06,581,05,065810502,06581,Necochea
12863,06,581,18,065811809,06581,Necochea
12864,06,056,22,060562210,06056,Bahía Blanca
12865,06,581,05,065810503,06581,Necochea
12866,06,056,08,060560811,06056,Bahía Blanca
12867,06,056,27,060562706,06056,Bahía Blanca
12868,06,581,05,065810507,06581,Necochea
12869,06,581,10,065811006,06581,Necochea
12870,06,581,05,065810504,06581,Necochea
12871,06,056,23,060562304,06056,Bahía Blanca
12872,06,056,08,060560803,06056,Bahía Blanca
12873,06,056,22,060562215,06056,Bahía Blanca
12874,06,581,05,065810505,06581,Necochea
12875,06,189,10,061891001,06189,Coronel Dorrego
12876,06,189,13,061891309,06189,Coronel Dorrego
12877,06,189,17,061891705,06189,Coronel Dorrego
12878,06,056,27,060562707,06056,Bahía Blanca
12879,06,189,17,061891709,06189,Coronel Dorrego
12880,06,189,17,061891706,06189,Coronel Dorrego
12881,06,189,17,061891708,06189,Coronel Dorrego
12882,06,581,05,065810508,06581,Necochea
12883,06,056,22,060562209,06056,Bahía Blanca
12884,06,056,27,060562703,06056,Bahía Blanca
12885,06,189,10,061891002,06189,Coronel Dorrego
12886,06,056,22,060562216,06056,Bahía Blanca
12887,06,189,11,061891103,06189,Coronel Dorrego
12888,06,189,10,061891006,06189,Coronel Dorrego
12889,06,189,17,061891707,06189,Coronel Dorrego
12890,06,056,08,060560813,06056,Bahía Blanca
12891,06,189,10,061891003,06189,Coronel Dorrego
12892,06,056,22,060562217,06056,Bahía Blanca
12893,06,189,10,061891007,06189,Coronel Dorrego
12894,06,189,10,061891004,06189,Coronel Dorrego
12895,06,056,08,060560812,06056,Bahía Blanca
12896,06,189,10,061891005,06189,Coronel Dorrego
12897,06,833,17,068331708,06833,Tres Arroyos
12898,06,189,10,061891008,06189,Coronel Dorrego
12899,06,189,10,061891009,06189,Coronel Dorrego
12900,06,189,10,061891010,06189,Coronel Dorrego
12901,06,189,06,061890601,06189,Coronel Dorrego
12902,06,056,23,060562305,06056,Bahía Blanca
12903,06,056,23,060562306,06056,Bahía Blanca
12904,06,875,05,068750502,06875,Villarino
12905,06,056,23,060562307,06056,Bahía Blanca
12906,06,189,12,061891205,06189,Coronel Dorrego
12907,06,189,07,061890704,06189,Coronel Dorrego
12908,06,833,18,068331808,06833,Tres Arroyos
12909,06,056,23,060562316,06056,Bahía Blanca
12910,06,056,23,060562308,06056,Bahía Blanca
12911,06,189,11,061891102,06189,Coronel Dorrego
12912,06,056,23,060562314,06056,Bahía Blanca
12913,06,875,05,068750501,06875,Villarino
12914,06,182,06,061820602,06182,Coronel de Marina Leonardo Rosales
12915,06,056,23,060562309,06056,Bahía Blanca
12916,06,056,23,060562310,06056,Bahía Blanca
12917,06,056,23,060562311,06056,Bahía Blanca
12918,06,833,17,068331701,06833,Tres Arroyos
12919,06,056,23,060562315,06056,Bahía Blanca
12920,06,833,15,068331506,06833,Tres Arroyos
12921,06,056,23,060562313,06056,Bahía Blanca
12922,06,056,23,060562312,06056,Bahía Blanca
12923,06,189,07,061890707,06189,Coronel Dorrego
12924,06,833,15,068331501,06833,Tres Arroyos
12925,06,189,08,061890801,06189,Coronel Dorrego
12926,06,833,17,068331707,06833,Tres Arroyos
12927,06,833,14,068331408,06833,Tres Arroyos
12928,06,189,11,061891101,06189,Coronel Dorrego
12929,06,833,17,068331702,06833,Tres Arroyos
12930,06,833,17,068331709,06833,Tres Arroyos
12931,06,833,17,068331703,06833,Tres Arroyos
12932,06,833,18,068331809,06833,Tres Arroyos
12933,06,189,07,061890706,06189,Coronel Dorrego
12934,06,833,14,068331401,06833,Tres Arroyos
12935,06,833,12,068331203,06833,Tres Arroyos
12936,06,833,14,068331405,06833,Tres Arroyos
12937,06,875,06,068750607,06875,Villarino
12938,06,875,04,068750402,06875,Villarino
12939,06,189,16,061891602,06189,Coronel Dorrego
12940,06,189,15,061891505,06189,Coronel Dorrego
12941,06,189,15,061891501,06189,Coronel Dorrego
12942,06,833,14,068331406,06833,Tres Arroyos
12943,06,189,15,061891509,06189,Coronel Dorrego
12944,06,182,05,061820503,06182,Coronel de Marina Leonardo Rosales
12945,06,189,15,061891502,06189,Coronel Dorrego
12946,06,189,16,061891601,06189,Coronel Dorrego
12947,06,875,06,068750601,06875,Villarino
12948,06,875,14,068751402,06875,Villarino
12949,06,182,05,061820502,06182,Coronel de Marina Leonardo Rosales
12950,06,875,06,068750603,06875,Villarino
12951,06,833,14,068331407,06833,Tres Arroyos
12952,06,182,05,061820504,06182,Coronel de Marina Leonardo Rosales
12953,06,875,06,068750606,06875,Villarino
12954,06,189,15,061891506,06189,Coronel Dorrego
12955,06,875,06,068750609,06875,Villarino
12956,06,875,06,068750602,06875,Villarino
12957,06,833,13,068331301,06833,Tres Arroyos
12958,06,875,06,068750604,06875,Villarino
12959,06,189,09,061890901,06189,Coronel Dorrego
12960,06,875,06,068750605,06875,Villarino
12961,06,875,06,068750608,06875,Villarino
12962,06,182,07,061820701,06182,Coronel de Marina Leonardo Rosales
12963,06,833,18,068331810,06833,Tres Arroyos
12964,06,189,08,061890802,06189,Coronel Dorrego
12965,06,182,09,061820903,06182,Coronel de Marina Leonardo Rosales
12966,06,182,03,061820301,06182,Coronel de Marina Leonardo Rosales
12967,06,875,07,068750701,06875,Villarino
12968,06,189,16,061891603,06189,Coronel Dorrego
12969,06,189,08,061890804,06189,Coronel Dorrego
12970,06,182,01,061820101,06182,Coronel de Marina Leonardo Rosales
12971,06,189,12,061891202,06189,Coronel Dorrego
12972,06,189,12,061891209,06189,Coronel Dorrego
12973,06,182,06,061820603,06182,Coronel de Marina Leonardo Rosales
12974,06,189,12,061891210,06189,Coronel Dorrego
12975,06,189,11,061891105,06189,Coronel Dorrego
12976,06,182,01,061820113,06182,Coronel de Marina Leonardo Rosales
12977,06,182,05,061820505,06182,Coronel de Marina Leonardo Rosales
12978,06,182,01,061820102,06182,Coronel de Marina Leonardo Rosales
12979,06,182,01,061820112,06182,Coronel de Marina Leonardo Rosales
12980,06,189,16,061891605,06189,Coronel Dorrego
12981,06,189,15,061891507,06189,Coronel Dorrego
12982,06,182,01,061820104,06182,Coronel de Marina Leonardo Rosales
12983,06,182,01,061820103,06182,Coronel de Marina Leonardo Rosales
12984,06,189,11,061891107,06189,Coronel Dorrego
12985,06,182,07,061820702,06182,Coronel de Marina Leonardo Rosales
12986,06,182,06,061820604,06182,Coronel de Marina Leonardo Rosales
12987,06,182,01,061820110,06182,Coronel de Marina Leonardo Rosales
12988,06,182,01,061820111,06182,Coronel de Marina Leonardo Rosales
12989,06,182,01,061820105,06182,Coronel de Marina Leonardo Rosales
12990,06,875,08,068750802,06875,Villarino
12991,06,182,06,061820608,06182,Coronel de Marina Leonardo Rosales
12992,06,875,09,068750901,06875,Villarino
12993,06,182,01,061820109,06182,Coronel de Marina Leonardo Rosales
12994,06,182,06,061820605,06182,Coronel de Marina Leonardo Rosales
12995,06,182,01,061820114,06182,Coronel de Marina Leonardo Rosales
12996,06,875,08,068750803,06875,Villarino
12997,06,182,01,061820106,06182,Coronel de Marina Leonardo Rosales
12998,06,875,08,068750805,06875,Villarino
12999,06,182,01,061820107,06182,Coronel de Marina Leonardo Rosales
13000,06,742,10,067421001,06742,San Cayetano
13001,06,875,08,068750804,06875,Villarino
13002,06,182,06,061820606,06182,Coronel de Marina Leonardo Rosales
13003,06,182,01,061820108,06182,Coronel de Marina Leonardo Rosales
13004,06,182,10,061821010,06182,Coronel de Marina Leonardo Rosales
13005,06,182,06,061820607,06182,Coronel de Marina Leonardo Rosales
13006,06,182,10,061821009,06182,Coronel de Marina Leonardo Rosales
13007,06,182,06,061820609,06182,Coronel de Marina Leonardo Rosales
13008,06,182,03,061820311,06182,Coronel de Marina Leonardo Rosales
13009,06,182,10,061821005,06182,Coronel de Marina Leonardo Rosales
13010,06,182,10,061821004,06182,Coronel de Marina Leonardo Rosales
13011,06,875,10,068751001,06875,Villarino
13012,06,182,10,061821001,06182,Coronel de Marina Leonardo Rosales
13013,06,182,10,061821002,06182,Coronel de Marina Leonardo Rosales
13014,06,182,10,061821008,06182,Coronel de Marina Leonardo Rosales
13015,06,182,02,061820212,06182,Coronel de Marina Leonardo Rosales
13016,06,182,03,061820303,06182,Coronel de Marina Leonardo Rosales
13017,06,182,10,061821011,06182,Coronel de Marina Leonardo Rosales
13018,06,182,10,061821003,06182,Coronel de Marina Leonardo Rosales
13019,06,182,02,061820201,06182,Coronel de Marina Leonardo Rosales
13020,06,182,10,061821007,06182,Coronel de Marina Leonardo Rosales
13021,06,182,10,061821006,06182,Coronel de Marina Leonardo Rosales
13022,06,182,07,061820703,06182,Coronel de Marina Leonardo Rosales
13023,06,182,02,061820202,06182,Coronel de Marina Leonardo Rosales
13024,06,182,02,061820208,06182,Coronel de Marina Leonardo Rosales
13025,06,182,02,061820204,06182,Coronel de Marina Leonardo Rosales
13026,06,182,07,061820704,06182,Coronel de Marina Leonardo Rosales
13027,06,182,02,061820203,06182,Coronel de Marina Leonardo Rosales
13028,06,182,02,061820207,06182,Coronel de Marina Leonardo Rosales
13029,06,182,02,061820209,06182,Coronel de Marina Leonardo Rosales
13030,06,182,07,061820705,06182,Coronel de Marina Leonardo Rosales
13031,06,189,08,061890803,06189,Coronel Dorrego
13032,06,182,02,061820205,06182,Coronel de Marina Leonardo Rosales
13033,06,182,07,061820708,06182,Coronel de Marina Leonardo Rosales
13034,06,182,07,061820709,06182,Coronel de Marina Leonardo Rosales
13035,06,182,03,061820310,06182,Coronel de Marina Leonardo Rosales
13036,06,182,02,061820213,06182,Coronel de Marina Leonardo Rosales
13037,06,182,07,061820710,06182,Coronel de Marina Leonardo Rosales
13038,06,182,07,061820706,06182,Coronel de Marina Leonardo Rosales
13039,06,182,03,061820304,06182,Coronel de Marina Leonardo Rosales
13040,06,182,02,061820210,06182,Coronel de Marina Leonardo Rosales
13041,06,182,02,061820206,06182,Coronel de Marina Leonardo Rosales
13042,06,182,11,061821103,06182,Coronel de Marina Leonardo Rosales
13043,06,182,11,061821104,06182,Coronel de Marina Leonardo Rosales
13044,06,182,02,061820211,06182,Coronel de Marina Leonardo Rosales
13045,06,182,11,061821106,06182,Coronel de Marina Leonardo Rosales
13046,06,182,11,061821102,06182,Coronel de Marina Leonardo Rosales
13047,06,182,03,061820308,06182,Coronel de Marina Leonardo Rosales
13048,06,182,11,061821105,06182,Coronel de Marina Leonardo Rosales
13049,06,182,11,061821107,06182,Coronel de Marina Leonardo Rosales
13050,06,189,15,061891508,06189,Coronel Dorrego
13051,06,182,11,061821108,06182,Coronel de Marina Leonardo Rosales
13052,06,182,11,061821101,06182,Coronel de Marina Leonardo Rosales
13053,06,182,07,061820707,06182,Coronel de Marina Leonardo Rosales
13054,06,182,03,061820309,06182,Coronel de Marina Leonardo Rosales
13055,06,182,11,061821110,06182,Coronel de Marina Leonardo Rosales
13056,06,182,03,061820312,06182,Coronel de Marina Leonardo Rosales
13057,06,182,11,061821109,06182,Coronel de Marina Leonardo Rosales
13058,06,182,03,061820305,06182,Coronel de Marina Leonardo Rosales
13059,06,182,03,061820306,06182,Coronel de Marina Leonardo Rosales
13060,06,182,03,061820302,06182,Coronel de Marina Leonardo Rosales
13061,06,182,03,061820307,06182,Coronel de Marina Leonardo Rosales
13062,06,189,09,061890902,06189,Coronel Dorrego
13063,06,833,17,068331704,06833,Tres Arroyos
13064,06,189,16,061891604,06189,Coronel Dorrego
13065,06,189,11,061891106,06189,Coronel Dorrego
13066,06,833,13,068331302,06833,Tres Arroyos
13067,06,833,18,068331801,06833,Tres Arroyos
13068,06,833,18,068331802,06833,Tres Arroyos
13069,06,833,18,068331805,06833,Tres Arroyos
13070,06,833,18,068331807,06833,Tres Arroyos
13071,06,833,18,068331811,06833,Tres Arroyos
13072,06,833,18,068331803,06833,Tres Arroyos
13073,06,833,13,068331304,06833,Tres Arroyos
13074,06,553,02,065530201,06553,Monte Hermoso
13075,06,833,18,068331806,06833,Tres Arroyos
13076,06,833,18,068331804,06833,Tres Arroyos
13077,06,833,13,068331303,06833,Tres Arroyos
13078,06,553,02,065530204,06553,Monte Hermoso
13079,06,189,15,061891503,06189,Coronel Dorrego
13080,06,875,15,068751505,06875,Villarino
13081,06,553,01,065530102,06553,Monte Hermoso
13082,06,875,11,068751101,06875,Villarino
13083,06,553,02,065530202,06553,Monte Hermoso
13084,06,553,02,065530203,06553,Monte Hermoso
13085,06,553,03,065530301,06553,Monte Hermoso
13086,06,553,03,065530302,06553,Monte Hermoso
13087,06,553,03,065530303,06553,Monte Hermoso
13088,06,553,01,065530101,06553,Monte Hermoso
13089,06,182,09,061820901,06182,Coronel de Marina Leonardo Rosales
13090,06,182,09,061820904,06182,Coronel de Marina Leonardo Rosales
13091,06,553,03,065530304,06553,Monte Hermoso
13092,06,553,03,065530305,06553,Monte Hermoso
13093,06,553,01,065530103,06553,Monte Hermoso
13094,06,553,01,065530106,06553,Monte Hermoso
13095,06,553,01,065530105,06553,Monte Hermoso
13096,06,553,01,065530104,06553,Monte Hermoso
13097,06,553,03,065530314,06553,Monte Hermoso
13098,06,553,03,065530307,06553,Monte Hermoso
13099,06,553,01,065530108,06553,Monte Hermoso
13100,06,182,09,061820902,06182,Coronel de Marina Leonardo Rosales
13101,06,553,03,065530313,06553,Monte Hermoso
13102,06,553,03,065530312,06553,Monte Hermoso
13103,06,553,03,065530306,06553,Monte Hermoso
13104,06,553,01,065530107,06553,Monte Hermoso
13105,06,875,13,068751301,06875,Villarino
13106,06,182,09,061820905,06182,Coronel de Marina Leonardo Rosales
13107,06,553,01,065530109,06553,Monte Hermoso
13108,06,553,03,065530308,06553,Monte Hermoso
13109,06,553,03,065530309,06553,Monte Hermoso
13110,06,553,01,065530110,06553,Monte Hermoso
13111,06,553,03,065530311,06553,Monte Hermoso
13112,06,553,03,065530310,06553,Monte Hermoso
13113,06,553,01,065530111,06553,Monte Hermoso
13114,06,553,02,065530205,06553,Monte Hermoso
13115,06,875,14,068751401,06875,Villarino
13116,06,875,13,068751302,06875,Villarino
13117,06,875,12,068751201,06875,Villarino
13118,06,875,15,068751506,06875,Villarino
13119,06,875,15,068751509,06875,Villarino
13120,06,875,15,068751501,06875,Villarino
13121,06,875,15,068751502,06875,Villarino
13122,06,875,15,068751503,06875,Villarino
13123,06,875,15,068751508,06875,Villarino
13124,06,875,15,068751507,06875,Villarino
13125,06,875,15,068751504,06875,Villarino
13126,06,875,16,068751601,06875,Villarino
13127,06,602,01,066020101,06602,Patagones
13128,06,875,16,068751604,06875,Villarino
13129,06,875,18,068751801,06875,Villarino
13130,06,875,16,068751602,06875,Villarino
13131,06,875,16,068751603,06875,Villarino
13132,06,875,16,068751605,06875,Villarino
13133,06,602,05,066020501,06602,Patagones
13134,06,875,17,068751701,06875,Villarino
13135,06,875,16,068751606,06875,Villarino
13136,06,875,16,068751613,06875,Villarino
13137,06,875,16,068751615,06875,Villarino
13138,06,875,16,068751612,06875,Villarino
13139,06,875,16,068751611,06875,Villarino
13140,06,875,16,068751607,06875,Villarino
13141,06,875,16,068751608,06875,Villarino
13142,06,875,16,068751609,06875,Villarino
13143,06,875,16,068751614,06875,Villarino
13144,06,875,16,068751610,06875,Villarino
13145,06,602,02,066020202,06602,Patagones
13146,06,602,02,066020203,06602,Patagones
13147,06,602,02,066020205,06602,Patagones
13148,06,602,02,066020201,06602,Patagones
13149,06,602,02,066020207,06602,Patagones
13150,06,602,02,066020204,06602,Patagones
13151,06,602,04,066020401,06602,Patagones
13152,06,602,03,066020303,06602,Patagones
13153,06,602,02,066020206,06602,Patagones
13154,06,602,06,066020601,06602,Patagones
13155,06,602,03,066020304,06602,Patagones
13156,06,602,03,066020305,06602,Patagones
13157,06,602,15,066021501,06602,Patagones
13158,06,602,03,066020308,06602,Patagones
13159,06,602,03,066020301,06602,Patagones
13160,06,602,03,066020309,06602,Patagones
13161,06,602,03,066020302,06602,Patagones
13162,06,602,03,066020306,06602,Patagones
13163,06,602,08,066020805,06602,Patagones
13164,06,602,03,066020307,06602,Patagones
13165,06,602,07,066020701,06602,Patagones
13166,06,602,08,066020801,06602,Patagones
13167,06,602,08,066020802,06602,Patagones
13168,06,602,08,066020803,06602,Patagones
13169,06,602,08,066020804,06602,Patagones
13170,06,602,09,066020902,06602,Patagones
13171,06,602,10,066021001,06602,Patagones
13172,06,602,08,066020806,06602,Patagones
13173,06,602,14,066021401,06602,Patagones
13174,06,602,14,066021402,06602,Patagones
13175,06,602,14,066021403,06602,Patagones
13176,06,602,14,066021404,06602,Patagones
13177,06,602,14,066021405,06602,Patagones
13178,06,602,14,066021406,06602,Patagones
13179,06,602,09,066020903,06602,Patagones
13180,06,602,10,066021002,06602,Patagones
13181,06,602,13,066021301,06602,Patagones
13182,06,602,09,066020901,06602,Patagones
13183,06,602,12,066021201,06602,Patagones
13184,06,602,16,066021601,06602,Patagones
13185,06,602,16,066021612,06602,Patagones
13186,06,602,16,066021602,06602,Patagones
13187,06,602,16,066021603,06602,Patagones
13188,06,602,16,066021604,06602,Patagones
13189,06,602,11,066021101,06602,Patagones
13190,06,602,16,066021605,06602,Patagones
13191,06,602,11,066021102,06602,Patagones
13192,06,602,16,066021611,06602,Patagones
13193,06,602,16,066021606,06602,Patagones
13194,06,602,11,066021110,06602,Patagones
13195,06,602,16,066021607,06602,Patagones
13196,06,602,16,066021609,06602,Patagones
13197,06,602,11,066021103,06602,Patagones
13198,06,602,11,066021105,06602,Patagones
13199,06,602,11,066021104,06602,Patagones
13200,06,602,11,066021106,06602,Patagones
13201,06,602,16,066021610,06602,Patagones
13202,06,602,16,066021608,06602,Patagones
13203,06,602,11,066021108,06602,Patagones
13204,06,602,11,066021107,06602,Patagones
13205,06,602,11,066021109,06602,Patagones
13206,06,602,11,066021111,06602,Patagones
13207,06,602,11,066021113,06602,Patagones
13208,06,084,06,060840601,06084,Benito Juárez
13209,06,252,01,062520101,06252,Escobar
13210,06,252,01,062520102,06252,Escobar
13211,06,252,02,062520208,06252,Escobar
13212,06,252,02,062520201,06252,Escobar
13213,06,252,02,062520202,06252,Escobar
13214,06,252,02,062520203,06252,Escobar
13215,06,252,02,062520204,06252,Escobar
13216,06,638,01,066380101,06638,Pilar
13217,06,252,02,062520205,06252,Escobar
13218,06,252,06,062520603,06252,Escobar
13219,06,252,06,062520604,06252,Escobar
13220,06,252,02,062520207,06252,Escobar
13221,06,252,06,062520606,06252,Escobar
13222,06,252,02,062520206,06252,Escobar
13223,06,252,06,062520610,06252,Escobar
13224,06,252,06,062520605,06252,Escobar
13225,06,252,06,062520608,06252,Escobar
13226,06,252,02,062520209,06252,Escobar
13227,06,252,06,062520607,06252,Escobar
13228,06,252,04,062520401,06252,Escobar
13229,06,252,01,062520103,06252,Escobar
13230,06,252,02,062520216,06252,Escobar
13231,06,252,02,062520210,06252,Escobar
13232,06,252,01,062520105,06252,Escobar
13233,06,252,06,062520613,06252,Escobar
13234,06,252,02,062520217,06252,Escobar
13235,06,252,01,062520104,06252,Escobar
13236,06,252,04,062520402,06252,Escobar
13237,06,252,02,062520211,06252,Escobar
13238,06,252,06,062520609,06252,Escobar
13239,06,252,02,062520212,06252,Escobar
13240,06,252,02,062520215,06252,Escobar
13241,06,252,06,062520612,06252,Escobar
13242,06,252,06,062520611,06252,Escobar
13243,06,252,01,062520106,06252,Escobar
